,learn,pumaid,educ,hours,state,Y,W
8502,11.21182,4400600,12,50,44,11.21182,FALSE
8503,10.56101,4400600,12,50,44,10.56101,FALSE
8504,10.93311,4400700,12,55,44,10.93311,FALSE
8505,10.64542,4400700,16,40,44,10.64542,TRUE
8506,11.51293,4400700,16,50,44,11.51293,TRUE
8507,10.64542,4400700,13,70,44,10.64542,TRUE
8508,10.37349,4400700,13,40,44,10.37349,TRUE
8509,9.903487,4400700,12,40,44,9.903487,FALSE
8510,11.73607,4400700,16,40,44,11.73607,TRUE
8511,10.37349,4400700,13,40,44,10.37349,TRUE
8512,11.51293,4400700,18,50,44,11.51293,TRUE
8513,11.28978,4400700,16,40,44,11.28978,TRUE
8514,11.08214,4400700,12,40,44,11.08214,FALSE
8515,9.409191,4400700,12,50,44,9.409191,FALSE
8516,8.922658,4400700,13,40,44,8.922658,TRUE
8517,10.66896,4400700,13,55,44,10.66896,TRUE
8518,10.59663,4400700,13,40,44,10.59663,TRUE
8519,10.30895,4400700,12,40,44,10.30895,FALSE
8520,9.10498,4400700,13,40,44,9.10498,TRUE
8521,9.92818,4400700,12,40,44,9.92818,FALSE
8522,10.71442,4400700,12,50,44,10.71442,FALSE
8523,9.680344,4400700,16,40,44,9.680344,TRUE
8524,10.61644,4400700,13,45,44,10.61644,TRUE
8525,9.680344,4400700,14,30,44,9.680344,TRUE
8526,10.20359,4400700,16,50,44,10.20359,TRUE
8527,10.40426,4400700,16,40,44,10.40426,TRUE
8528,11.0021,4400700,13,45,44,11.0021,TRUE
8529,8.853665,4400700,13,35,44,8.853665,TRUE
8530,10.81978,4400700,14,40,44,10.81978,TRUE
8531,10.63586,4400700,12,40,44,10.63586,FALSE
8532,10.16585,4400700,12,40,44,10.16585,FALSE
8533,9.615806,4400700,7.5,40,44,9.615806,FALSE
8534,11.08214,4400700,13,25,44,11.08214,TRUE
8535,9.10498,4400700,13,40,44,9.10498,TRUE
8536,10.04325,4400700,13,45,44,10.04325,TRUE
8537,9.392662,4400700,14,30,44,9.392662,TRUE
8538,10.52137,4400700,16,40,44,10.52137,TRUE
8539,8.294049,4400700,12,40,44,8.294049,FALSE
8540,10.83958,4400700,12,40,44,10.83958,FALSE
8541,10.4631,4400700,13,40,44,10.4631,TRUE
8542,11.03489,4400700,16,36,44,11.03489,TRUE
8543,11.18442,4400700,18,42,44,11.18442,TRUE
8544,10.4631,4400700,16,50,44,10.4631,TRUE
8545,9.615806,4400700,12,40,44,9.615806,FALSE
8546,10.51867,4400700,0,45,44,10.51867,FALSE
8547,10.59663,4400700,18,40,44,10.59663,TRUE
8548,10.81978,4400700,16,40,44,10.81978,TRUE
8549,10.81978,4400700,13,40,44,10.81978,TRUE
8550,10.58406,4400700,12,50,44,10.58406,FALSE
8551,9.21034,4400700,13,35,44,9.21034,TRUE
8552,9.249561,4400700,13,20,44,9.249561,TRUE
8553,7.600903,4400700,13,40,44,7.600903,TRUE
8554,11.15625,4400700,13,50,44,11.15625,TRUE
8555,9.798127,4400700,12,40,44,9.798127,FALSE
8556,10.33851,4400700,16,48,44,10.33851,TRUE
8557,12.59134,4400700,14,40,44,12.59134,TRUE
8558,8.294049,4400700,13,30,44,8.294049,TRUE
8559,10.83958,4400700,18,40,44,10.83958,TRUE
8560,11.35041,4400700,12,50,44,11.35041,FALSE
8561,11.58058,4400700,16,50,44,11.58058,TRUE
8562,10.43412,4400700,13,40,44,10.43412,TRUE
8563,10.59663,4400700,12,55,44,10.59663,FALSE
8564,11.22524,4400700,12,40,44,11.22524,FALSE
8565,9.21034,4400700,13,50,44,9.21034,TRUE
8566,10.12663,4400700,13,35,44,10.12663,TRUE
8567,7.600903,4400700,12,40,44,7.600903,FALSE
8568,9.21034,4400700,16,30,44,9.21034,TRUE
8569,10.64304,4400700,18,40,44,10.64304,TRUE
8570,11.0021,4400700,13,50,44,11.0021,TRUE
8571,9.937889,4400700,12,40,44,9.937889,FALSE
8572,10.16585,4400700,16,60,44,10.16585,TRUE
8573,10.32548,4400700,12,40,44,10.32548,FALSE
8574,10.34174,4400700,13,40,44,10.34174,TRUE
8575,10.30895,4400700,13,40,44,10.30895,TRUE
8576,11.03489,4400700,12,40,44,11.03489,FALSE
8577,9.830916,4400700,12,45,44,9.830916,FALSE
8578,10.43412,4400700,12,40,44,10.43412,FALSE
8579,10.54534,4400700,12,40,44,10.54534,FALSE
8580,10.81978,4400700,9,50,44,10.81978,FALSE
8581,9.998797,4400700,12,40,44,9.998797,FALSE
8582,9.903487,4400700,12,49,44,9.903487,FALSE
8583,10.04325,4400700,11,40,44,10.04325,FALSE
8584,10.81978,4400700,18,35,44,10.81978,TRUE
8585,10.98529,4400700,16,40,44,10.98529,TRUE
8586,11.98293,4400700,16,50,44,11.98293,TRUE
8587,11.51293,4400700,16,48,44,11.51293,TRUE
8588,10.30895,4400700,14,40,44,10.30895,TRUE
8589,9.093806,4400700,12,34,44,9.093806,FALSE
8590,10.30895,4400700,14,40,44,10.30895,TRUE
8591,7.600903,4400700,13,40,44,7.600903,TRUE
8592,9.433484,4400700,13,20,44,9.433484,TRUE
8593,8.682708,4400700,13,25,44,8.682708,TRUE
8594,8.101678,4400700,13,20,44,8.101678,TRUE
8595,10.98529,4400700,18,45,44,10.98529,TRUE
8596,9.680344,4400700,7.5,35,44,9.680344,FALSE
8597,10.77896,4400700,16,40,44,10.77896,TRUE
8598,10.87805,4400700,13,45,44,10.87805,TRUE
8599,10.7364,4400700,14,50,44,10.7364,TRUE
8600,9.740969,4400700,10,55,44,9.740969,FALSE
8601,9.21034,4400700,18,60,44,9.21034,TRUE
8602,10.4631,4400700,16,70,44,10.4631,TRUE
8603,10.62862,4400700,16,40,44,10.62862,TRUE
8604,9.903487,4400700,12,40,44,9.903487,FALSE
8605,10.51867,4400700,13,40,44,10.51867,TRUE
8606,8.699514,4400700,13,40,44,8.699514,TRUE
8607,9.21034,4400700,13,60,44,9.21034,TRUE
8608,10.81978,4400700,13,40,44,10.81978,TRUE
8609,8.433811,4400700,13,40,44,8.433811,TRUE
8610,10.81978,4400700,16,80,44,10.81978,TRUE
8611,9.903487,4400700,10,36,44,9.903487,FALSE
8612,10.20359,4400700,16,48,44,10.20359,TRUE
8613,10.4631,4400700,13,55,44,10.4631,TRUE
8614,10.62133,4400700,18,40,44,10.62133,TRUE
8615,10.91509,4400700,16,40,44,10.91509,TRUE
8616,10.54797,4400700,12,40,44,10.54797,FALSE
8617,9.825526,4400700,13,40,44,9.825526,TRUE
8618,10.81978,4400700,14,40,44,10.81978,TRUE
8619,10.41331,4400700,14,47,44,10.41331,TRUE
8620,11.8494,4400700,16,40,44,11.8494,TRUE
8621,7.549609,4400700,13,8,44,7.549609,TRUE
8622,10.81978,4400700,18,30,44,10.81978,TRUE
8623,10.37349,4400700,12,39,44,10.37349,FALSE
8624,11.08214,4400700,12,60,44,11.08214,FALSE
8625,10.04325,4400700,16,60,44,10.04325,TRUE
8626,10.81978,4400700,13,50,44,10.81978,TRUE
8627,11.08214,4400700,16,50,44,11.08214,TRUE
8628,11.11245,4400700,18,20,44,11.11245,TRUE
8629,9.441452,4400700,11,4,44,9.441452,FALSE
8630,10.80365,4400700,13,50,44,10.80365,TRUE
8631,10.49127,4400700,18,40,44,10.49127,TRUE
8632,11.35041,4400700,16,40,44,11.35041,TRUE
8633,10.12663,4400700,12,40,44,10.12663,FALSE
8634,9.21034,4400700,14,32,44,9.21034,TRUE
8635,10.12663,4400700,13,40,44,10.12663,TRUE
8636,6.565265,4400700,13,55,44,6.565265,TRUE
8637,11.35041,4400700,18,47,44,11.35041,TRUE
8638,9.615806,4400700,12,40,44,9.615806,FALSE
8639,9.615806,4400700,12,40,44,9.615806,FALSE
8640,10.39818,4400700,16,38,44,10.39818,TRUE
8641,9.952278,4400700,12,50,44,9.952278,FALSE
8642,10.23996,4400700,13,50,44,10.23996,TRUE
8643,9.55393,4400700,16,30,44,9.55393,TRUE
8644,10.71442,4400700,13,60,44,10.71442,TRUE
8645,10.77896,4400700,16,32,44,10.77896,TRUE
8646,11.08214,4400700,14,50,44,11.08214,TRUE
8647,9.384294,4400700,14,15,44,9.384294,TRUE
8648,8.779557,4400700,13,30,44,8.779557,TRUE
8649,10.20359,4400700,12,60,44,10.20359,FALSE
8650,11.4721,4400700,18,50,44,11.4721,TRUE
8651,10.4631,4400700,11,44,44,10.4631,FALSE
8652,8.160519,4400700,12,15,44,8.160519,FALSE
8653,10.81978,4400700,14,45,44,10.81978,TRUE
8654,9.740969,4400700,12,40,44,9.740969,FALSE
8655,11.15625,4400700,16,80,44,11.15625,TRUE
8656,9.392662,4400700,12,50,44,9.392662,FALSE
8657,10.4545,4400700,12,48,44,10.4545,FALSE
8658,8.556414,4400700,5.5,16,44,8.556414,FALSE
8659,10.16585,4400700,12,46,44,10.16585,FALSE
8660,11.35041,4400700,18,45,44,11.35041,TRUE
8661,9.093806,4400700,12,15,44,9.093806,FALSE
8662,10.81978,4400700,14,42,44,10.81978,TRUE
8663,11.03489,4400700,13,45,44,11.03489,TRUE
8664,10.34174,4400700,16,40,44,10.34174,TRUE
8665,10.59663,4400700,12,45,44,10.59663,FALSE
8666,10.22194,4400700,14,40,44,10.22194,TRUE
8667,10.08581,4400700,12,50,44,10.08581,FALSE
8668,11.51293,4400700,16,55,44,11.51293,TRUE
8669,9.903487,4400700,13,60,44,9.903487,TRUE
8670,9.20029,4400700,12,27,44,9.20029,FALSE
8671,7.313221,4400700,13,30,44,7.313221,TRUE
8672,10.30895,4400700,16,45,44,10.30895,TRUE
8673,10.34174,4400700,14,40,44,10.34174,TRUE
8674,10.30895,4400700,13,40,44,10.30895,TRUE
8675,10.51867,4400700,10,40,44,10.51867,FALSE
8676,10.71442,4400700,13,44,44,10.71442,TRUE
8677,10.30895,4400700,12,40,44,10.30895,FALSE
8678,10.4429,4400700,13,58,44,10.4429,TRUE
8679,10.30895,4400700,12,40,44,10.30895,FALSE
8680,10.95081,4400700,18,40,44,10.95081,TRUE
8681,10.08163,4400700,12,50,44,10.08163,FALSE
8682,10.30895,4400700,13,42,44,10.30895,TRUE
8683,11.95761,4400700,18,45,44,11.95761,TRUE
8684,9.680344,4400700,13,40,44,9.680344,TRUE
8685,9.903487,4400700,16,52,44,9.903487,TRUE
8686,10.83958,4400700,18,35,44,10.83958,TRUE
8687,10.04325,4400700,12,50,44,10.04325,FALSE
8688,10.59413,4400700,12,40,44,10.59413,FALSE
8689,10.77896,4400700,13,40,44,10.77896,TRUE
8690,7.549609,4400700,12,8,44,7.549609,FALSE
8691,10.59663,4400700,12,40,44,10.59663,FALSE
8692,10.49127,4400700,14,50,44,10.49127,TRUE
8693,10.49405,4400700,12,40,44,10.49405,FALSE
8694,9.903487,4400700,12,40,44,9.903487,FALSE
8695,10.23996,4400700,16,40,44,10.23996,TRUE
8696,10.91509,4400700,14,50,44,10.91509,TRUE
8697,11.37366,4400700,16,60,44,11.37366,TRUE
8698,9.392662,4400700,18,60,44,9.392662,TRUE
8699,10.91509,4400700,16,90,44,10.91509,TRUE
8700,11.05089,4400700,13,45,44,11.05089,TRUE
8701,10.81978,4400700,18,35,44,10.81978,TRUE
8702,10.33202,4400700,16,48,44,10.33202,TRUE
8703,10.20359,4400700,12,40,44,10.20359,FALSE
8704,11.60824,4400700,16,50,44,11.60824,TRUE
8705,9.305651,4400700,13,30,44,9.305651,TRUE
8706,10.08581,4400700,7.5,40,44,10.08581,FALSE
8707,11.08214,4400700,12,40,44,11.08214,FALSE
8708,9.615806,4400700,18,40,44,9.615806,TRUE
8709,10.81978,4400700,13,40,44,10.81978,TRUE
8710,10.04325,4400700,12,40,44,10.04325,FALSE
8711,10.81978,4400700,9,50,44,10.81978,FALSE
8712,10.40123,4400700,16,25,44,10.40123,TRUE
8713,11.05089,4400700,12,65,44,11.05089,FALSE
8714,12.59134,4400700,18,52,44,12.59134,TRUE
8715,11.05089,4400700,16,40,44,11.05089,TRUE
8716,10.64542,4400700,12,48,44,10.64542,FALSE
8717,8.006368,4400700,13,20,44,8.006368,TRUE
8718,9.305651,4400700,14,10,44,9.305651,TRUE
8719,9.532424,4400700,13,45,44,9.532424,TRUE
8720,10.12663,4400700,13,40,44,10.12663,TRUE
8721,10.93311,4400700,18,75,44,10.93311,TRUE
8722,10.52943,4400700,12,40,44,10.52943,FALSE
8723,9.674074,4400700,13,40,44,9.674074,TRUE
8724,9.21034,4400700,12,24,44,9.21034,FALSE
8725,9.893437,4400700,12,41,44,9.893437,FALSE
8726,9.487972,4400700,12,50,44,9.487972,FALSE
8727,7.863267,4400700,13,30,44,7.863267,TRUE
8728,10.81978,4400700,12,50,44,10.81978,FALSE
8729,10.37349,4400700,12,40,44,10.37349,FALSE
8730,10.81978,4400700,16,99,44,10.81978,TRUE
8731,10.81978,4400700,12,40,44,10.81978,FALSE
8732,10.4631,4400700,14,45,44,10.4631,TRUE
8733,9.615806,4400700,12,60,44,9.615806,FALSE
8734,10.69195,4400700,13,55,44,10.69195,TRUE
8735,10.83958,4400700,14,42,44,10.83958,TRUE
8736,11.18442,4400700,14,50,44,11.18442,TRUE
8737,10.71442,4400700,18,60,44,10.71442,TRUE
8738,10.12663,4400700,18,40,44,10.12663,TRUE
8739,10.16585,4400700,13,24,44,10.16585,TRUE
8740,8.853665,4400700,14,40,44,8.853665,TRUE
8741,11.08214,4400700,13,50,44,11.08214,TRUE
8742,10.12663,4400700,14,70,44,10.12663,TRUE
8743,10.77269,4400700,12,40,44,10.77269,FALSE
8744,10.51867,4400700,10,40,44,10.51867,FALSE
8745,9.867861,4400700,16,40,44,9.867861,TRUE
8746,10.9682,4400700,16,50,44,10.9682,TRUE
8747,9.903487,4400700,13,40,44,9.903487,TRUE
8748,10.16585,4400700,16,40,44,10.16585,TRUE
8749,10.34174,4400700,16,40,44,10.34174,TRUE
8750,9.21034,4400700,13,50,44,9.21034,TRUE
8751,10.69195,4400700,16,40,44,10.69195,TRUE
8752,10.69195,4400700,18,40,44,10.69195,TRUE
8753,11.28978,4400700,16,50,44,11.28978,TRUE
8754,10.4631,4400700,16,45,44,10.4631,TRUE
8755,10.9682,4400700,16,40,44,10.9682,TRUE
8756,10.93311,4400700,12,40,44,10.93311,FALSE
8757,10.81978,4400700,16,40,44,10.81978,TRUE
8758,10.71442,4400700,13,40,44,10.71442,TRUE
8759,10.4631,4400700,12,55,44,10.4631,FALSE
8760,11.0021,4400700,14,43,44,11.0021,TRUE
8761,11.22524,4400700,12,50,44,11.22524,FALSE
8762,10.47729,4400700,12,40,44,10.47729,FALSE
8763,10.81978,4400700,12,40,44,10.81978,FALSE
8764,9.852194,4400700,16,30,44,9.852194,TRUE
8765,9.10498,4400700,16,15,44,9.10498,TRUE
8766,10.24708,4400700,13,40,44,10.24708,TRUE
8767,10.16585,4400700,12,50,44,10.16585,FALSE
8768,8.922658,4400700,13,20,44,8.922658,TRUE
8769,10.59663,4400700,12,45,44,10.59663,FALSE
8770,9.472705,4400700,16,40,44,9.472705,TRUE
8771,9.588777,4400700,12,40,44,9.588777,FALSE
8772,10.51867,4400700,16,40,44,10.51867,TRUE
8773,11.51293,4400700,18,40,44,11.51293,TRUE
8774,10.12663,4400700,11,40,44,10.12663,FALSE
8775,7.313221,4400700,12,25,44,7.313221,FALSE
8776,10.49127,4400700,12,40,44,10.49127,FALSE
8777,10.62133,4400700,16,40,44,10.62133,TRUE
8778,10.81978,4400700,13,40,44,10.81978,TRUE
8779,8.699514,4400700,16,20,44,8.699514,TRUE
8780,10.54534,4400700,16,55,44,10.54534,TRUE
8781,9.903487,4400700,13,40,44,9.903487,TRUE
8782,9.169518,4400700,16,40,44,9.169518,TRUE
8783,10.20359,4400700,16,40,44,10.20359,TRUE
8784,9.615806,4400700,12,40,44,9.615806,FALSE
8785,10.16585,4400700,13,40,44,10.16585,TRUE
8786,10.18112,4400700,10,40,44,10.18112,FALSE
8787,10.7364,4400700,10,40,44,10.7364,FALSE
8788,10.20359,4400700,12,45,44,10.20359,FALSE
8789,10.91509,4400700,12,55,44,10.91509,FALSE
8790,9.966462,4400700,16,40,44,9.966462,TRUE
8791,9.680344,4400700,12,40,44,9.680344,FALSE
8792,11.01863,4400700,14,60,44,11.01863,TRUE
8793,9.998797,4400700,16,40,44,9.998797,TRUE
8794,9.903487,4400700,12,40,44,9.903487,FALSE
8795,9.903487,4400700,12,36,44,9.903487,FALSE
8796,10.08997,4400700,12,55,44,10.08997,FALSE
8797,8.948976,4400700,13,40,44,8.948976,TRUE
8798,10.30226,4400700,14,40,44,10.30226,TRUE
8799,10.43412,4400700,12,40,44,10.43412,FALSE
8800,10.81978,4400700,16,49,44,10.81978,TRUE
8801,6.907755,4400700,13,40,44,6.907755,TRUE
8802,9.305651,4400700,12,40,44,9.305651,FALSE
8803,9.655026,4400700,10,40,44,9.655026,FALSE
8804,10.37349,4400700,13,40,44,10.37349,TRUE
8805,11.0021,4400700,16,50,44,11.0021,TRUE
8806,11.3266,4400700,18,45,44,11.3266,TRUE
8807,10.59663,4400700,13,40,44,10.59663,TRUE
8808,10.30895,4400700,14,40,44,10.30895,TRUE
8809,10.34174,4400700,13,40,44,10.34174,TRUE
8810,10.30895,4400700,14,40,44,10.30895,TRUE
8811,10.64542,4400700,12,50,44,10.64542,FALSE
8812,10.9682,4400700,16,35,44,10.9682,TRUE
8813,10.162,4400700,12,50,44,10.162,FALSE
8814,11.37366,4400700,16,45,44,11.37366,TRUE
8815,10.71442,4400700,14,30,44,10.71442,TRUE
8816,9.615806,4400700,13,72,44,9.615806,TRUE
8817,11.40757,4400700,12,60,44,11.40757,FALSE
8818,11.22524,4400700,18,40,44,11.22524,TRUE
8819,11.8494,4400700,16,50,44,11.8494,TRUE
8820,10.91509,4400700,12,80,44,10.91509,FALSE
8821,10.4631,4400700,16,50,44,10.4631,TRUE
8822,10.4631,4400700,7.5,40,44,10.4631,FALSE
8823,10.81978,4400700,16,40,44,10.81978,TRUE
8824,10.81978,4400700,13,48,44,10.81978,TRUE
8825,10.37349,4400700,13,40,44,10.37349,TRUE
8826,11.69525,4400700,16,50,44,11.69525,TRUE
8827,11.77529,4400700,13,55,44,11.77529,TRUE
8828,10.04325,4400700,13,45,44,10.04325,TRUE
8829,10.79958,4400700,16,40,44,10.79958,TRUE
8830,11.22524,4400700,18,40,44,11.22524,TRUE
8831,12.59134,4400700,18,45,44,12.59134,TRUE
8832,10.76849,4400700,13,48,44,10.76849,TRUE
8833,9.852194,4400700,9,40,44,9.852194,FALSE
8834,9.998797,4400700,12,60,44,9.998797,FALSE
8835,10.51867,4400700,12,50,44,10.51867,FALSE
8836,10.30895,4400700,13,60,44,10.30895,TRUE
8837,8.455317,4400700,16,7,44,8.455317,TRUE
8838,11.0021,4400700,16,45,44,11.0021,TRUE
8839,10.71442,4400700,12,40,44,10.71442,FALSE
8840,10.71442,4400700,12,36,44,10.71442,FALSE
8841,7.600903,4400700,16,50,44,7.600903,TRUE
8842,10.91509,4400700,13,55,44,10.91509,TRUE
8843,8.006368,4400700,13,42,44,8.006368,TRUE
8844,8.433811,4400700,16,40,44,8.433811,TRUE
8845,9.903487,4400700,16,65,44,9.903487,TRUE
8846,7.600903,4400700,12,16,44,7.600903,FALSE
8847,11.03489,4400700,16,60,44,11.03489,TRUE
8848,11.08214,4400700,18,40,44,11.08214,TRUE
8849,10.81978,4400700,12,55,44,10.81978,FALSE
8850,10.89674,4400700,16,40,44,10.89674,TRUE
8851,11.66993,4400700,16,45,44,11.66993,TRUE
8852,10.69648,4400700,13,60,44,10.69648,TRUE
8853,7.937375,4400700,13,40,44,7.937375,TRUE
8854,9.998797,4400700,12,50,44,9.998797,FALSE
8855,10.04325,4400700,11,40,44,10.04325,FALSE
8856,11.28978,4400700,13,40,44,11.28978,TRUE
8857,9.126959,4400700,13,22,44,9.126959,TRUE
8858,8.517193,4400700,13,20,44,8.517193,TRUE
8859,12.59134,4400700,14,25,44,12.59134,TRUE
8860,9.87817,4400700,13,40,44,9.87817,TRUE
8861,11.22524,4400700,16,40,44,11.22524,TRUE
8862,12.00762,4400700,18,35,44,12.00762,TRUE
8863,11.3621,4400700,12,40,44,11.3621,FALSE
8864,10.71442,4400700,13,47,44,10.71442,TRUE
8865,8.575462,4400700,14,45,44,8.575462,TRUE
8866,11.08214,4400700,16,40,44,11.08214,TRUE
8867,12.59134,4400700,18,50,44,12.59134,TRUE
8868,10.51867,4400700,12,46,44,10.51867,FALSE
8869,8.517193,4400700,12,40,44,8.517193,FALSE
8870,10.71442,4400700,12,60,44,10.71442,FALSE
8871,9.392662,4400700,13,25,44,9.392662,TRUE
8872,11.31447,4400700,18,40,44,11.31447,TRUE
8873,10.7364,4400700,13,60,44,10.7364,TRUE
8874,8.987197,4400700,16,40,44,8.987197,TRUE
8875,10.12663,4400700,11,72,44,10.12663,FALSE
8876,11.26446,4400700,16,70,44,11.26446,TRUE
8877,10.58406,4400700,12,40,44,10.58406,FALSE
8878,10.1346,4400700,12,40,44,10.1346,FALSE
8879,10.76638,4400700,12,45,44,10.76638,FALSE
8880,11.74404,4400700,16,45,44,11.74404,TRUE
8881,10.91509,4400700,12,50,44,10.91509,FALSE
8882,10.81978,4400700,16,50,44,10.81978,TRUE
8883,10.30895,4400700,16,60,44,10.30895,TRUE
8884,10.08581,4400700,16,60,44,10.08581,TRUE
8885,10.40426,4400700,16,35,44,10.40426,TRUE
8886,11.08214,4400700,12,50,44,11.08214,FALSE
8887,10.71442,4400700,12,40,44,10.71442,FALSE
8888,10.49127,4400700,12,35,44,10.49127,FALSE
8889,11.14186,4400700,16,60,44,11.14186,TRUE
8890,9.903487,4400700,13,40,44,9.903487,TRUE
8891,9.903487,4400700,16,70,44,9.903487,TRUE
8892,10.64542,4400700,16,46,44,10.64542,TRUE
8893,9.740969,4400700,13,30,44,9.740969,TRUE
8894,8.039157,4400700,13,25,44,8.039157,TRUE
8895,10.89674,4400700,16,45,44,10.89674,TRUE
8896,10.49127,4400700,14,50,44,10.49127,TRUE
8897,11.0021,4400700,12,40,44,11.0021,FALSE
8898,10.45161,4400700,12,40,44,10.45161,FALSE
8899,10.4631,4400700,13,40,44,10.4631,TRUE
8900,6.291569,4400700,13,20,44,6.291569,TRUE
8901,10.59663,4400700,18,40,44,10.59663,TRUE
8902,10.80568,4400700,13,40,44,10.80568,TRUE
8903,6.907755,4400700,16,8,44,6.907755,TRUE
8904,11.98293,4400700,18,45,44,11.98293,TRUE
8905,9.615806,4400700,12,30,44,9.615806,FALSE
8906,10.81978,4400700,16,65,44,10.81978,TRUE
8907,10.12663,4400700,16,40,44,10.12663,TRUE
8908,9.472705,4400700,14,60,44,9.472705,TRUE
8909,10.40123,4400700,13,48,44,10.40123,TRUE
8910,10.71442,4400700,14,50,44,10.71442,TRUE
8911,6.214608,4400700,13,40,44,6.214608,TRUE
8912,10.95081,4400700,13,40,44,10.95081,TRUE
8913,10.79343,4400700,12,70,44,10.79343,FALSE
8914,10.83958,4400700,16,55,44,10.83958,TRUE
8915,10.16585,4400700,13,45,44,10.16585,TRUE
8916,10.65961,4400700,16,46,44,10.65961,TRUE
8917,9.392662,4400700,12,32,44,9.392662,FALSE
8918,9.249561,4400700,13,35,44,9.249561,TRUE
8919,11.91839,4400700,14,60,44,11.91839,TRUE
8920,9.546813,4400700,11,40,44,9.546813,FALSE
8921,6.907755,4400700,12,40,44,6.907755,FALSE
8922,8.517193,4400700,13,50,44,8.517193,TRUE
8923,8.160519,4400700,13,25,44,8.160519,TRUE
8924,9.305651,4400700,13,40,44,9.305651,TRUE
8925,10.40426,4400700,14,40,44,10.40426,TRUE
8926,10.7579,4400700,12,40,44,10.7579,FALSE
8927,11.23849,4400700,18,40,44,11.23849,TRUE
8928,11.51293,4400700,18,60,44,11.51293,TRUE
8929,10.66896,4400700,16,50,44,10.66896,TRUE
8930,11.0021,4400700,13,60,44,11.0021,TRUE
8931,11.31447,4400700,16,45,44,11.31447,TRUE
8932,10.51867,4400700,12,40,44,10.51867,FALSE
8933,10.81978,4400700,14,40,44,10.81978,TRUE
8934,10.81978,4400700,16,40,44,10.81978,TRUE
8935,9.655026,4400700,12,40,44,9.655026,FALSE
8936,11.05089,4400700,14,50,44,11.05089,TRUE
8937,11.05089,4400700,18,40,44,11.05089,TRUE
8938,10.37349,4400700,12,45,44,10.37349,FALSE
8939,10.49127,4400700,13,44,44,10.49127,TRUE
8940,11.81303,4400700,18,42,44,11.81303,TRUE
8941,8.517193,4400700,13,20,44,8.517193,TRUE
8942,10.4631,4400700,12,40,44,10.4631,FALSE
8943,11.09741,4400700,18,16,44,11.09741,TRUE
8944,11.09741,4400700,12,50,44,11.09741,FALSE
8945,9.159047,4400700,13,25,44,9.159047,TRUE
8946,10.49127,4400700,11,40,44,10.49127,FALSE
8947,9.903487,4400700,18,55,44,9.903487,TRUE
8948,11.15625,4400700,16,40,44,11.15625,TRUE
8949,10.37349,4400700,13,45,44,10.37349,TRUE
8950,10.04325,4400700,12,40,44,10.04325,FALSE
8951,11.65269,4400700,16,50,44,11.65269,TRUE
8952,10.81978,4400700,12,42,44,10.81978,FALSE
8953,10.22919,4400700,13,40,44,10.22919,TRUE
8954,9.21034,4400700,12,40,44,9.21034,FALSE
8955,9.21034,4400700,12,40,44,9.21034,FALSE
8956,11.46163,4400700,18,52,44,11.46163,TRUE
8957,10.23996,4400700,12,40,44,10.23996,FALSE
8958,10.57643,4400700,16,40,44,10.57643,TRUE
8959,11.35041,4400700,16,55,44,11.35041,TRUE
8960,7.863267,4400700,13,40,44,7.863267,TRUE
8961,10.77896,4400700,11,55,44,10.77896,FALSE
8962,10.64542,4400700,16,40,44,10.64542,TRUE
8963,6.194406,4400700,13,20,44,6.194406,TRUE
8964,10.9682,4400700,16,45,44,10.9682,TRUE
8965,11.0021,4400700,13,45,44,11.0021,TRUE
8966,10.4631,4400700,12,80,44,10.4631,FALSE
8967,10.79958,4400700,12,99,44,10.79958,FALSE
8968,10.12663,4400700,12,60,44,10.12663,FALSE
8969,8.839276,4400700,11,45,44,8.839276,FALSE
8970,10.7364,4400700,13,40,44,10.7364,TRUE
8971,10.4631,4400700,14,40,44,10.4631,TRUE
8972,10.77896,4400700,16,40,44,10.77896,TRUE
8973,11.12726,4400700,16,70,44,11.12726,TRUE
8974,9.994242,4400700,12,35,44,9.994242,FALSE
8975,8.006368,4400700,13,40,44,8.006368,TRUE
8976,9.615806,4400700,12,40,44,9.615806,FALSE
8977,10.71442,4400700,18,40,44,10.71442,TRUE
8978,10.49127,4400700,13,40,44,10.49127,TRUE
8979,10.20359,4400700,12,65,44,10.20359,FALSE
8980,10.89674,4400700,14,45,44,10.89674,TRUE
8981,8.294049,4400700,13,40,44,8.294049,TRUE
8982,11.71178,4400700,16,55,44,11.71178,TRUE
8983,11.69525,4400700,18,50,44,11.69525,TRUE
8984,9.126959,4400700,16,40,44,9.126959,TRUE
8985,9.798127,4400700,14,40,44,9.798127,TRUE
8986,10.59663,4400700,13,40,44,10.59663,TRUE
8987,8.294049,4400700,13,30,44,8.294049,TRUE
8988,10.77896,4400700,16,45,44,10.77896,TRUE
8989,11.08214,4400700,12,60,44,11.08214,FALSE
8990,10.81978,4400700,16,40,44,10.81978,TRUE
8991,10.71442,4400700,18,40,44,10.71442,TRUE
8992,11.0021,4400700,18,45,44,11.0021,TRUE
8993,11.19821,4400700,18,48,44,11.19821,TRUE
8994,10.91509,4400700,16,40,44,10.91509,TRUE
8995,9.942708,4400700,13,60,44,9.942708,TRUE
8996,11.40757,4400700,18,40,44,11.40757,TRUE
8997,10.59663,4400700,16,40,44,10.59663,TRUE
8998,10.16585,4400700,16,40,44,10.16585,TRUE
8999,10.71442,4400700,16,40,44,10.71442,TRUE
